Source,Target,Attributes
1344148102476853533677264506061067132501171039400,24,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 702.41, 'time_diff': 16857.8, 'sent_txns': 0, 'received_txns': 24, 'min_value_received': 0.252704, 'max_value_received': 10.0, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 24, 'total_ether_sent': 0.0, 'total_ether_received': 24.88750992}"
1089168005142338682325401007065691102065177920710,25,"{'avg_min_between_sent': 4497.07, 'avg_min_between_received': 1001.04, 'time_diff': 425265.47, 'sent_txns': 89, 'received_txns': 25, 'min_value_received': 0.015, 'max_value_received': 12.995, 'min_val_sent': 0.0, 'max_val_sent': 12.0, 'total_txns': 114, 'total_ether_sent': 121.8201, 'total_ether_received': 108.67214479999998}"
100314408447614389436966934467462795834836062196,23,"{'avg_min_between_sent': 1326.29, 'avg_min_between_received': 1249.57, 'time_diff': 31392.68, 'sent_txns': 2, 'received_txns': 23, 'min_value_received': 0.02, 'max_value_received': 22.725938, 'min_val_sent': 21.02, 'max_val_sent': 22.630111, 'total_txns': 25, 'total_ether_sent': 43.65011109, 'total_ether_received': 43.67529409}"
638022662763670509720360619131523000696340930522,115,"{'avg_min_between_sent': 17.16, 'avg_min_between_received': 1237.4, 'time_diff': 144017.12, 'sent_txns': 100, 'received_txns': 115, 'min_value_received': 0.087168, 'max_value_received': 421.195896, 'min_val_sent': 0.154215, 'max_val_sent': 424.40666, 'total_txns': 215, 'total_ether_sent': 7032.54788, 'total_ether_received': 7032.622535}"
312517701040534942442929227522706999732383521103,3022,"{'avg_min_between_sent': 14.79, 'avg_min_between_received': 529.38, 'time_diff': 1642365.92, 'sent_txns': 2879, 'received_txns': 3022, 'min_value_received': 0.010005, 'max_value_received': 31.649559000000004, 'min_val_sent': 0.499446, 'max_val_sent': 31.648916, 'total_txns': 5901, 'total_ether_sent': 6821.556645999999, 'total_ether_received': 6824.131634}"
251522004165871226269023452840523329782410144824,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 15.0, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.2, 'max_value_received': 0.2, 'min_val_sent': 0.199496, 'max_val_sent': 0.199496, 'total_txns': 2, 'total_ether_sent': 0.199496, 'total_ether_received': 0.2}"
403989627272762536461376703083863752067240815188,8,"{'avg_min_between_sent': 5225.83, 'avg_min_between_received': 60718.79, 'time_diff': 506653.62, 'sent_txns': 4, 'received_txns': 8, 'min_value_received': 0.079273, 'max_value_received': 16.8629, 'min_val_sent': 0.103088, 'max_val_sent': 16.862459, 'total_txns': 12, 'total_ether_sent': 24.43608278, 'total_ether_received': 24.43867478}"
81570473764717516457869117375266661249231634514,10,"{'avg_min_between_sent': 9153.5, 'avg_min_between_received': 20998.2, 'time_diff': 484586.98, 'sent_txns': 30, 'received_txns': 10, 'min_value_received': 0.001, 'max_value_received': 4.426343, 'min_val_sent': 0.0, 'max_val_sent': 4.0, 'total_txns': 40, 'total_ether_sent': 12.1244802, 'total_ether_received': 10.79836875}"
180319077334960046785236914354737352206863476894,1,"{'avg_min_between_sent': 18.41, 'avg_min_between_received': 0.0, 'time_diff': 55.23, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 1.750406, 'max_val_sent': 91.600806, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
52682696444188827253157834892015598020217354934,2,"{'avg_min_between_sent': 69.63, 'avg_min_between_received': 108.81, 'time_diff': 356.88, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 0.006351, 'max_value_received': 0.990561, 'min_val_sent': 0.005903, 'max_val_sent': 0.990113, 'total_txns': 4, 'total_ether_sent': 0.99601548, 'total_ether_received': 0.9969124}"
977464432639741885348417554054285134977733910331,750,"{'avg_min_between_sent': 7.91, 'avg_min_between_received': 776.18, 'time_diff': 588062.15, 'sent_txns': 750, 'received_txns': 750, 'min_value_received': 0.074896, 'max_value_received': 14.058948999999998, 'min_val_sent': 0.999163, 'max_val_sent': 14.058341, 'total_txns': 1500, 'total_ether_sent': 1939.695888, 'total_ether_received': 1940.23862}"
1132049180544611593172902937502529626061243723646,984,"{'avg_min_between_sent': 35.08, 'avg_min_between_received': 991.82, 'time_diff': 1006442.88, 'sent_txns': 869, 'received_txns': 984, 'min_value_received': 0.017875, 'max_value_received': 26.19, 'min_val_sent': 0.495149, 'max_val_sent': 51.280421, 'total_txns': 1853, 'total_ether_sent': 1545.676701, 'total_ether_received': 1546.55529}"
425435246193657588112616641140222546331709745652,4,"{'avg_min_between_sent': 76548.58, 'avg_min_between_received': 4174.68, 'time_diff': 322893.02, 'sent_txns': 4, 'received_txns': 4, 'min_value_received': 2.513434, 'max_value_received': 13.316608, 'min_val_sent': 0.027448, 'max_val_sent': 13.29916, 'total_txns': 8, 'total_ether_sent': 18.08130634, 'total_ether_received': 27.30003534}"
937614952455389745227118768697891489383035606934,4,"{'avg_min_between_sent': 21.73, 'avg_min_between_received': 80136.92, 'time_diff': 320612.85, 'sent_txns': 3, 'received_txns': 4, 'min_value_received': 0.125, 'max_value_received': 9.99, 'min_val_sent': 3.123522, 'max_val_sent': 9.988745, 'total_txns': 7, 'total_ether_sent': 17.08298896, 'total_ether_received': 17.087}"
788341938100030117974222674907760431984604015971,3,"{'avg_min_between_sent': 112.54, 'avg_min_between_received': 101264.76, 'time_diff': 304131.92, 'sent_txns': 3, 'received_txns': 3, 'min_value_received': 0.125, 'max_value_received': 3.3, 'min_val_sent': 0.121956, 'max_val_sent': 3.294679, 'total_txns': 6, 'total_ether_sent': 4.52153495, 'total_ether_received': 4.53323943}"
68834985325360023323091300647084718417827991312,221,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 1444.76, 'time_diff': 319291.53, 'sent_txns': 0, 'received_txns': 221, 'min_value_received': 0.0, 'max_value_received': 1.638875, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 222, 'total_ether_sent': 0.0, 'total_ether_received': 199.135681}"
95840507811150539837492281371111387402449187066,25,"{'avg_min_between_sent': 2.55, 'avg_min_between_received': 1308.39, 'time_diff': 32773.28, 'sent_txns': 25, 'received_txns': 25, 'min_value_received': 0.09, 'max_value_received': 33.0, 'min_val_sent': 0.0895799999999999, 'max_val_sent': 32.99958, 'total_txns': 50, 'total_ether_sent': 321.498034, 'total_ether_received': 321.508534}"
365857360100111480926826368715723669182904294633,2,"{'avg_min_between_sent': 109.0, 'avg_min_between_received': 41.68, 'time_diff': 410.37, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 3.397909, 'max_value_received': 97.602091, 'min_val_sent': 0.218094, 'max_val_sent': 97.601611, 'total_txns': 5, 'total_ether_sent': 100.9984936, 'total_ether_received': 101.0}"
1442646280377354460329939607496057901781444912627,2,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 103.15, 'time_diff': 176924.27, 'sent_txns': 1, 'received_txns': 2, 'min_value_received': 0.49, 'max_value_received': 2.99, 'min_val_sent': 3.477, 'max_val_sent': 3.477, 'total_txns': 3, 'total_ether_sent': 3.477, 'total_ether_received': 3.48}"
736438132033134662037451257747018165039327065649,1,"{'avg_min_between_sent': 23.15, 'avg_min_between_received': 0.0, 'time_diff': 69.45, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 0.217799, 'max_val_sent': 68.06033000000001, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
893422655904597556827492057813597805180635561420,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 12.07, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 4.177405, 'max_value_received': 4.177405, 'min_val_sent': 4.176901, 'max_val_sent': 4.176901, 'total_txns': 2, 'total_ether_sent': 4.17690078, 'total_ether_received': 4.17740478}"
1078017663567938547126181973911331840258620621556,683,"{'avg_min_between_sent': 12.42, 'avg_min_between_received': 1981.66, 'time_diff': 1361915.8, 'sent_txns': 680, 'received_txns': 683, 'min_value_received': 0.51003, 'max_value_received': 10.0, 'min_val_sent': 0.508452, 'max_val_sent': 9.998421, 'total_txns': 1363, 'total_ether_sent': 772.2141945000002, 'total_ether_received': 772.6962543999998}"
112775286391339000788681790036863269795769760614,2,"{'avg_min_between_sent': 80.49, 'avg_min_between_received': 8453.46, 'time_diff': 17067.9, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 0.001, 'max_value_received': 4.830858999999999, 'min_val_sent': 0.000517, 'max_val_sent': 4.830388, 'total_txns': 4, 'total_ether_sent': 4.830904524, 'total_ether_received': 4.83185916}"
141717292857127939711611071984366179748178587884,971,"{'avg_min_between_sent': 26.01, 'avg_min_between_received': 1357.09, 'time_diff': 1342363.87, 'sent_txns': 947, 'received_txns': 971, 'min_value_received': 0.010689, 'max_value_received': 183.3, 'min_val_sent': 0.498383, 'max_val_sent': 183.398421, 'total_txns': 1918, 'total_ether_sent': 2091.975835, 'total_ether_received': 2092.588789}"
270871915573785062106637710426379487496814106872,2,"{'avg_min_between_sent': 1.85, 'avg_min_between_received': 0.42, 'time_diff': 8.25, 'sent_txns': 4, 'received_txns': 2, 'min_value_received': 823.813076, 'max_value_received': 1177.186924, 'min_val_sent': 0.001078, 'max_val_sent': 1547.160654, 'total_txns': 6, 'total_ether_sent': 2000.998113, 'total_ether_received': 2001.0}"
501812159588852552783145675789477953523372480554,3,"{'avg_min_between_sent': 6729.81, 'avg_min_between_received': 10393.43, 'time_diff': 44639.9, 'sent_txns': 2, 'received_txns': 3, 'min_value_received': 0.005, 'max_value_received': 4.912948, 'min_val_sent': 0.090272, 'max_val_sent': 4.912507, 'total_txns': 5, 'total_ether_sent': 5.002778299999999, 'total_ether_received': 5.0036603}"
78660067284341457126912099973372509118666683215,26,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 7696.13, 'time_diff': 200099.33, 'sent_txns': 0, 'received_txns': 26, 'min_value_received': 0.0, 'max_value_received': 1.025471, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 27, 'total_ether_sent': 0.0, 'total_ether_received': 23.17350344}"
584204000797488874222829847683425724259110562530,112,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 2024.84, 'time_diff': 226781.97, 'sent_txns': 0, 'received_txns': 112, 'min_value_received': 0.0, 'max_value_received': 0.420866, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 113, 'total_ether_sent': 0.0, 'total_ether_received': 21.82520606}"
1233323688911506727164007813708918477659308219412,45,"{'avg_min_between_sent': 2679.43, 'avg_min_between_received': 2841.02, 'time_diff': 275214.32, 'sent_txns': 55, 'received_txns': 45, 'min_value_received': 0.0001, 'max_value_received': 15.0, 'min_val_sent': 0.0, 'max_val_sent': 23.8, 'total_txns': 100, 'total_ether_sent': 103.25235759999998, 'total_ether_received': 103.3132592}"
258595848198453946626501449107356278539118798383,6,"{'avg_min_between_sent': 26399.69, 'avg_min_between_received': 1333.77, 'time_diff': 430397.57, 'sent_txns': 16, 'received_txns': 6, 'min_value_received': 0.05, 'max_value_received': 300.0, 'min_val_sent': 0.0, 'max_val_sent': 74.0, 'total_txns': 22, 'total_ether_sent': 316.6544, 'total_ether_received': 442.073414}"
874154899943726573145294132858951812511371198770,1,"{'avg_min_between_sent': 26392.82, 'avg_min_between_received': 0.0, 'time_diff': 52785.63, 'sent_txns': 2, 'received_txns': 1, 'min_value_received': 0.443132, 'max_value_received': 0.443132, 'min_val_sent': 0.002928, 'max_val_sent': 0.437642, 'total_txns': 3, 'total_ether_sent': 0.44057042, 'total_ether_received': 0.44313242}"
838166470908938733175079781219316457127382161182,16,"{'avg_min_between_sent': 2.88, 'avg_min_between_received': 5008.52, 'time_diff': 80182.5, 'sent_txns': 16, 'received_txns': 16, 'min_value_received': 0.180161, 'max_value_received': 0.698475, 'min_val_sent': 0.179741, 'max_val_sent': 0.698055, 'total_txns': 32, 'total_ether_sent': 4.67038295, 'total_ether_received': 4.67710295}"
979507501345415038599939182461446277885217880854,5,"{'avg_min_between_sent': 78234.17, 'avg_min_between_received': 20248.78, 'time_diff': 961819.82, 'sent_txns': 11, 'received_txns': 5, 'min_value_received': 0.01, 'max_value_received': 25.017405, 'min_val_sent': 0.0, 'max_val_sent': 24.517278, 'total_txns': 16, 'total_ether_sent': 36.64858812, 'total_ether_received': 49.94117483}"
760204287249263882575221281106924393690346588813,1,"{'avg_min_between_sent': 16.99, 'avg_min_between_received': 0.0, 'time_diff': 67.95, 'sent_txns': 4, 'received_txns': 1, 'min_value_received': 0.253479, 'max_value_received': 0.253479, 'min_val_sent': 0.0, 'max_val_sent': 0.248, 'total_txns': 5, 'total_ether_sent': 0.248, 'total_ether_received': 0.253479}"
208366661595157161007158540820614546939025354301,4,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 74172.46, 'time_diff': 339064.62, 'sent_txns': 1, 'received_txns': 4, 'min_value_received': 2.046247, 'max_value_received': 19.999559, 'min_val_sent': 19.38904800000001, 'max_val_sent': 19.38904800000001, 'total_txns': 5, 'total_ether_sent': 19.38904751, 'total_ether_received': 39.38967751}"
321261173261009826916232309375335946852661736589,93,"{'avg_min_between_sent': 72346.7, 'avg_min_between_received': 5896.79, 'time_diff': 910134.8, 'sent_txns': 5, 'received_txns': 93, 'min_value_received': 0.001989, 'max_value_received': 2999.99, 'min_val_sent': 1.0, 'max_val_sent': 5000.0, 'total_txns': 98, 'total_ether_sent': 11180.30833, 'total_ether_received': 11180.30988}"
825443477649624354036494231704755689717887780783,11,"{'avg_min_between_sent': 325.35, 'avg_min_between_received': 34146.39, 'time_diff': 379189.1, 'sent_txns': 11, 'received_txns': 11, 'min_value_received': 0.10918, 'max_value_received': 0.5446, 'min_val_sent': 0.108692, 'max_val_sent': 0.543953, 'total_txns': 22, 'total_ether_sent': 3.815065593, 'total_ether_received': 3.82336469}"
1093410706380072441199775804437481583113586691177,2,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 21.96, 'time_diff': 8613.27, 'sent_txns': 1, 'received_txns': 2, 'min_value_received': 0.999517, 'max_value_received': 1.0, 'min_val_sent': 1.998467, 'max_val_sent': 1.998467, 'total_txns': 3, 'total_ether_sent': 1.998467, 'total_ether_received': 1.999517}"
730280092276272172801670655187141486757528907892,4,"{'avg_min_between_sent': 41872.91, 'avg_min_between_received': 4236.77, 'time_diff': 519421.97, 'sent_txns': 12, 'received_txns': 4, 'min_value_received': 0.2479, 'max_value_received': 27.99, 'min_val_sent': 0.0, 'max_val_sent': 30.0, 'total_txns': 16, 'total_ether_sent': 43.97, 'total_ether_received': 44.0969}"
278903334474078531043053264565073372238811831626,138,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 1441.31, 'time_diff': 198901.02, 'sent_txns': 0, 'received_txns': 138, 'min_value_received': 0.0, 'max_value_received': 2.436095, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 139, 'total_ether_sent': 0.0, 'total_ether_received': 105.9935508}"
707930323291300423316392067263671896471472178188,289,"{'avg_min_between_sent': 58.88, 'avg_min_between_received': 989.35, 'time_diff': 302878.82, 'sent_txns': 288, 'received_txns': 289, 'min_value_received': 0.109377, 'max_value_received': 2.196987, 'min_val_sent': 0.110053, 'max_val_sent': 2.196567, 'total_txns': 577, 'total_ether_sent': 72.39124512, 'total_ether_received': 72.51222612}"
1129857826224116006690271760481655085425056152449,2,"{'avg_min_between_sent': 107.27, 'avg_min_between_received': 0.54, 'time_diff': 322.9, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 33.377999, 'max_value_received': 67.622001, 'min_val_sent': 0.001, 'max_val_sent': 98.997512, 'total_txns': 5, 'total_ether_sent': 100.9985118, 'total_ether_received': 101.0}"
425012842988928398935986566157536057482686842705,2,"{'avg_min_between_sent': 109.48, 'avg_min_between_received': 0.82, 'time_diff': 330.08, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 3.967084, 'max_value_received': 97.032916, 'min_val_sent': 1.0, 'max_val_sent': 67.316056, 'total_txns': 5, 'total_ether_sent': 100.9984936, 'total_ether_received': 101.0}"
190888861716829285129900689045831034944630602687,22,"{'avg_min_between_sent': 27.06, 'avg_min_between_received': 6966.37, 'time_diff': 386355.1, 'sent_txns': 8613, 'received_txns': 22, 'min_value_received': 0.0, 'max_value_received': 10.0, 'min_val_sent': 0.0, 'max_val_sent': 6.0, 'total_txns': 8635, 'total_ether_sent': 67.918, 'total_ether_received': 43.22428764}"
322667656623596520557041311168664480527550852198,24,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 18828.8, 'time_diff': 451891.23, 'sent_txns': 0, 'received_txns': 24, 'min_value_received': 0.0, 'max_value_received': 0.0, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 25, 'total_ether_sent': 0.0, 'total_ether_received': 0.0}"
1140631235507180302882392987360490671191999318535,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 75.2, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 28.5, 'max_value_received': 28.5, 'min_val_sent': 28.499496, 'max_val_sent': 28.499496, 'total_txns': 2, 'total_ether_sent': 28.499496, 'total_ether_received': 28.5}"
